iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ₂[1],θ₂[2],λ[1],λ[2],λ[3],λ[4],λ[5],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
748,1,-0.3600236064849807,-0.2844008815560628,-0.15435979504745903,-0.061716550814069064,-0.2172786807813537,-3.683259342889034,-4.1799365355996745,0.39375423719029823,0.43115783135750424,0.5039734181553354,0.5632341383671193,0.4673230909560935,0.15855881666414984,0.12369106074467909,-26209.501752392986,7.0,1.0,0.91233244707702,-26209.501752392986,26212.119539558502,0.1051815400205669,0.4814698694499384,3.0,0.0,0.25613454950248904,0.25613454950248904
749,1,-0.36594079196781976,-0.2968610308348911,-0.17070543297210866,-0.03737751392746254,-0.21077109631908947,-3.7907541337919515,-4.157962001370095,0.3909682398264151,0.4247590393828243,0.4941844160742683,0.5799270166549106,0.47098675066566126,0.1502616656631418,0.1250575808825093,-26207.441519453936,7.0,1.0,1.0,-26207.441519453936,26212.36427348626,-0.21562434464794933,-0.740116804248828,3.0,0.0,0.25613454950248904,0.25613454950248904
750,1,-0.3567131515777342,-0.3006354289969604,-0.15351031261739453,-0.06262209945503865,-0.20632427765216932,-3.700683558015641,-4.139140783417601,0.39532155502624905,0.42283953795677814,0.5044874199688624,0.5626224276973172,0.47350673945556715,0.15718343513355018,0.12624000380938954,-26210.149008570996,7.0,1.0,0.901017699019466,-26210.149008570996,26213.21765001437,0.060639363087830134,0.39406052636695676,3.0,0.0,0.25613454950248904,0.25613454950248904
751,1,-0.3738800816764806,-0.25918242243436673,-0.1580083010650179,-0.04309980713588921,-0.18713053514386935,-3.6443007750831655,-4.166122031142434,0.3872611148825244,0.4444050281013302,0.5017717413124049,0.5759584429397457,0.4845393456519366,0.16167770712630852,0.12454838356356442,-26203.599983167947,15.0,1.0,0.9880029163599268,-26203.599983167947,26212.400405860837,-0.7976559017770342,-0.7976559017770342,3.0,0.0,0.25613454950248904,0.25613454950248904
752,1,-0.3882240588348756,-0.2556159765646192,-0.12827894719212438,-0.0216562096713978,-0.18588097430870146,-3.5239713768248806,-4.046124758275514,0.38065231840463315,0.44631103957651375,0.5199957000213584,0.590971520378706,0.4852664443154188,0.17170357528902142,0.13224984514935534,-26206.004203822828,31.0,1.0,0.5839869102407154,-26206.004203822828,26211.460849382303,-0.12372206968939281,1.2267667377927864,5.0,0.0,0.25613454950248904,0.25613454950248904
753,1,-0.3640632118854319,-0.2396118226467223,-0.13366175662990626,-0.018397257105177173,-0.20124966307274156,-3.511547813386323,-4.0641222218931965,0.391850121951868,0.45496527247442287,0.5166476794024465,0.5932871831920543,0.4763989737467531,0.17277347998605877,0.1310651028449716,-26204.82498918972,7.0,1.0,0.969313436244046,-26204.82498918972,26207.06643620167,-0.04819311567916884,0.09605299823670066,3.0,0.0,0.25613454950248904,0.25613454950248904
754,1,-0.38939749573531546,-0.23544196184490962,-0.13710653675381348,-0.026360841395223093,-0.16649359374960848,-3.502307657596263,-4.063472691428679,0.3801166898369484,0.45724754800220135,0.5145164023174267,0.587644556464013,0.496688449062545,0.17357355370009148,0.13110767514616553,-26206.59325912329,7.0,1.0,0.8398647163313309,-26206.59325912329,26207.648010491062,0.24417360826191725,0.28245619827430346,3.0,0.0,0.25613454950248904,0.25613454950248904
755,1,-0.3895776901030547,-0.24732168566357665,-0.12618481773795112,-0.016869624304157237,-0.15352096780942626,-3.499721936995797,-4.05286699165809,0.38003450485891993,0.45077542035843754,0.5213040692432998,0.5943757706180848,0.504480969517696,0.17379810518241118,0.13180476611713499,-26209.358020056905,7.0,1.0,0.37934457946306666,-26209.358020056905,26212.480404260554,0.1468529259727802,3.26197464148936,3.0,0.0,0.25613454950248904,0.25613454950248904
756,1,-0.31802991324857754,-0.22182844894299392,-0.12706085668955175,-0.010514397271985242,-0.18801091505694795,-3.389985559483379,-4.171867962871915,0.4141049247269184,0.4647785893476771,0.5207563379897481,0.5989259706549975,0.4840277215052851,0.1836005546663628,0.12419107382418737,-26207.547974282545,15.0,1.0,0.9613013232475398,-26207.547974282545,26213.026750441808,-0.216921644325339,-0.2722010452198447,3.0,0.0,0.25613454950248904,0.25613454950248904
757,1,-0.36302000166279813,-0.22843362197289932,-0.09707339432892635,-0.0010079825599746788,-0.14747548535908092,-3.310374109490808,-4.070394100176654,0.3923409675844278,0.46110921904982105,0.5398369803755203,0.6057974564431969,0.508154073838347,0.19105631437253312,0.13065473444031744,-26208.847176134772,31.0,1.0,0.35746603033377905,-26208.847176134772,26220.6678974131,-0.0023566486561321653,1.726460464476986,4.0,0.0,0.25613454950248904,0.25613454950248904
758,1,-0.35671030068155174,-0.2378621881356742,-0.1526439076793463,-0.027668740148069047,-0.2083465178572887,-3.5609467672005697,-4.058469008852136,0.3953229074534169,0.45592150348648186,0.5050122011956315,0.5867229843479794,0.4723590792863788,0.16855833562754755,0.13143609639867548,-26206.732770906794,15.0,1.0,0.9749776859130754,-26206.732770906794,26211.493156223514,0.02618029107907205,-0.2666651150320831,3.0,0.0,0.25613454950248904,0.25613454950248904
759,1,-0.4047456485163501,-0.23080349689937174,-0.12840276213473978,-0.02442337892014011,-0.18099249921831256,-3.521372237203988,-4.123238234743825,0.37317985960725264,0.45979975647794225,0.5199184458753211,0.5890123930593175,0.4881214656589026,0.17192686112815528,0.12724777393082443,-26206.546677712606,7.0,1.0,0.8917196862433754,-26206.546677712606,26209.570529147586,-0.005978990680887364,0.2871997833572095,3.0,0.0,0.25613454950248904,0.25613454950248904
760,1,-0.38698826854029633,-0.2235468652206344,-0.1410698814196177,-0.022454910548463144,-0.18565845621165822,-3.4889749954912634,-4.13100519350252,0.3812172248935137,0.4638211571350862,0.5120751651912617,0.5904053803619848,0.48539603829574995,0.17473451785728994,0.12675456812184385,-26205.144853410013,7.0,1.0,0.7785192413336848,-26205.144853410013,26211.194800533507,0.17112584123606212,0.5229623903214815,3.0,0.0,0.25613454950248904,0.25613454950248904
761,1,-0.3416750617539519,-0.2757069098186706,-0.14718494672713914,-0.035699088832110294,-0.20055822873936477,-3.5696446352493023,-4.217298567557749,0.4025201689828673,0.43567954614117593,0.508331270793403,0.5810962305923343,0.4767944161057217,0.16782687822948056,0.12140183516642347,-26208.24576707648,15.0,1.0,0.6100960453408717,-26208.24576707648,26212.884747118,-0.06334525989586837,1.3162243749357003,3.0,0.0,0.25613454950248904,0.25613454950248904
762,1,-0.33347717629016804,-0.2532667696667944,-0.14428088334799877,-0.026307980913640512,-0.20510366765720742,-3.5650169436247787,-4.207095314415537,0.406499487178651,0.4475709870357657,0.5101058325349336,0.5876818334553932,0.4742008081143958,0.16821565335825395,0.12202276452261826,-26208.880561221235,7.0,1.0,0.4655957357640991,-26208.880561221235,26212.901988765967,0.1310229334012547,1.771879286319745,3.0,0.0,0.25613454950248904,0.25613454950248904
763,1,-0.3831415556689527,-0.2671569305422133,-0.13810892287246035,-0.025313873138544055,-0.20608548886809036,-3.5620255538345176,-4.203550779351167,0.38298101247919647,0.4401726174355597,0.5138978814706314,0.5883833146768715,0.4736424406152689,0.1684674409039968,0.12223921325224289,-26207.26217605177,7.0,1.0,0.8005851899521553,-26207.26217605177,26213.486438364715,-0.09094361201641732,0.4439676604742999,3.0,0.0,0.25613454950248904,0.25613454950248904
764,1,-0.35791641878770897,-0.2543387860933264,-0.15661394872454815,-0.03466647489362491,-0.1796024097442662,-3.6044445885039327,-4.195824393049476,0.3947511539748097,0.44699559307401354,0.5026120200253733,0.5818167345823931,0.4889363841694862,0.16493195332210606,0.1227123602843833,-26205.02250831384,7.0,1.0,0.40280943923632456,-26205.02250831384,26211.842708660617,-0.10093700832658214,2.555457851587562,3.0,0.0,0.25613454950248904,0.25613454950248904
765,1,-0.44608832482588096,-0.308804433714869,-0.21324691182208474,-0.08383145104556587,-0.23132336298689407,-4.105194964235262,-4.074356839314102,0.3551177019070572,0.41871477429917137,0.46958953568250156,0.5484836867622722,0.45951300477020235,0.12840095088367096,0.13039611542002383,-26206.48555005308,31.0,1.0,0.6759415298258146,-26206.48555005308,26210.22766216359,0.5087494708532176,0.8412178545549978,5.0,0.0,0.25613454950248904,0.25613454950248904
766,1,-0.45530654820684074,-0.2784766287141725,-0.16503670905574686,-0.051112167061693546,-0.2593512545571721,-3.9867719378998845,-4.1060398048870015,0.3512110838266842,0.4342338980496872,0.4975575499078836,0.5704472364421177,0.4443150014081411,0.13623336168758987,0.12834672316640808,-26210.2507407086,7.0,1.0,0.645211448729057,-26210.2507407086,26213.694930775207,0.4180113939655712,0.845000464025361,3.0,0.0,0.25613454950248904,0.25613454950248904
767,1,-0.4232173240687457,-0.3189826221620792,-0.214045179917914,-0.08736449990834426,-0.20885503909975506,-4.23796900717963,-4.129795479571058,0.3649989548302564,0.41363176950247893,0.4691399210513272,0.5461632256207085,0.47207092166481696,0.12015358211055963,0.12683125969668904,-26209.461185559754,7.0,1.0,1.0,-26209.461185559754,26211.79634307959,-0.09114132948889164,-0.6477170257239777,3.0,0.0,0.25613454950248904,0.25613454950248904
768,1,-0.4501476170827622,-0.325339371765773,-0.20160949879130588,-0.08863099915080885,-0.24881496609103518,-4.079991105614788,-4.1445491641675005,0.3533920763650896,0.4104885488397049,0.47619330771308993,0.5453337976884547,0.4499683827196152,0.13002928914243334,0.1258990879645774,-26205.586970731085,7.0,1.0,0.9395396103433474,-26205.586970731085,26213.71491817937,-9.281338498112746e-5,-0.5235458677561837,2.0,0.0,0.25613454950248904,0.25613454950248904
769,1,-0.46362168753871247,-0.3669468305085923,-0.22328808639321254,-0.10467809089343266,-0.2569500812812925,-4.546335131483996,-4.184247759120631,0.3477240668612163,0.3904965296778797,0.46396521201515256,0.534933034503853,0.4455971004151557,0.1029854497039025,0.12342471800837287,-26207.88734240619,31.0,1.0,0.9471112158894176,-26207.88734240619,26211.12517797755,-0.08710716019049869,-1.332759077235096,4.0,0.0,0.25613454950248904,0.25613454950248904
770,1,-0.347304826055085,-0.23766489459332774,-0.1299431497516678,-0.01516749703219912,-0.1848637989965071,-3.340504691721621,-4.1088771491549965,0.39981002137235977,0.45602945670720735,0.5189582824400265,0.5955910551877265,0.48585912721567404,0.18819956826405812,0.12816477034297913,-26207.669352749024,47.0,1.0,0.8670174305737783,-26207.669352749024,26212.945734143075,0.5858635894837789,-1.3214032847899944,5.0,0.0,0.25613454950248904,0.25613454950248904
771,1,-0.37136968382320706,-0.24421315542492292,-0.133049838496428,-0.022285797543789815,-0.17337980014417445,-3.559500384277572,-4.119677550037897,0.38842948921533854,0.45246005928566524,0.5170271940248963,0.5905252067935162,0.4926010015172553,0.16868027966576668,0.127474520315278,-26204.307198968647,7.0,1.0,1.0,-26204.307198968647,26207.691916383224,-1.5416960035654483,-1.7030973050605098,3.0,0.0,0.25613454950248904,0.25613454950248904
772,1,-0.40904649919609365,-0.2538168718900066,-0.16059626956546086,-0.05494365811353042,-0.2394515317664164,-3.7581844487477096,-4.082066396708952,0.37125883207941246,0.44727563277749505,0.5002158751293583,0.5678304605655758,0.4550527930322416,0.1527286862261505,0.1298944348071646,-26205.994621837504,23.0,1.0,0.9072855908258035,-26205.994621837504,26210.088029254945,-0.006228196602023672,-0.4212844001194753,4.0,0.0,0.25613454950248904,0.25613454950248904
773,1,-0.39563558012752603,-0.2572566709242502,-0.16770119905629835,-0.05840914291770916,-0.21802039143023497,-3.880436074915475,-4.111298553001004,0.3772818733809831,0.44543319202147097,0.49596920599722466,0.5654739943414037,0.466907333790814,0.1436726203494451,0.12800969490307268,-26204.987740587003,15.0,1.0,0.9013538407825983,-26204.987740587003,26209.23760913441,0.166902013712388,0.31742700927497935,3.0,0.0,0.25613454950248904,0.25613454950248904
774,1,-0.4218918411218031,-0.2608889473426523,-0.18142635902341905,-0.056474524267630735,-0.2123932139478396,-3.950266236083321,-4.124499443649667,0.3655799766568094,0.4434958933958682,0.4878674002611489,0.5667882911917373,0.47007084728327814,0.13874284183821056,0.12716755621344253,-26204.96215700734,7.0,1.0,0.9631428075031955,-26204.96215700734,26207.536971089816,0.05462419771720306,-0.34993147109707934,3.0,0.0,0.25613454950248904,0.25613454950248904
775,1,-0.4501417045516734,-0.32088931526667985,-0.2022859702350476,-0.07520118916071585,-0.2530811927476716,-4.203131977415909,-4.161319572734293,0.35339458370395005,0.4126864487654956,0.47580690715843066,0.5541934713188291,0.44767066874836425,0.12226481294198646,0.12484781213393795,-26204.67241768484,31.0,1.0,0.9143195701356766,-26204.67241768484,26206.481022242577,-0.161810112742387,-0.6543532115683774,5.0,0.0,0.25613454950248904,0.25613454950248904
776,1,-0.4666486091637121,-0.3286779595243451,-0.22459105620171807,-0.08832443804017107,-0.24576729823134755,-4.226820219699571,-4.102823158662079,0.3464633177635789,0.4088472962613774,0.46324033965876327,0.5455344483548318,0.45161702059592346,0.12082523577828053,0.12855331225415553,-26205.525223247943,15.0,1.0,0.9797256195439878,-26205.525223247943,26206.116621220328,0.046961132018623175,-0.19284101188895875,4.0,0.0,0.25613454950248904,0.25613454950248904
777,1,-0.45478296051653144,-0.3319474669457606,-0.20012703531627918,-0.06430458352219125,-0.2478748890578042,-3.9639306916491353,-4.177071929523561,0.35143182092478925,0.40724636374820844,0.47704118868391,0.5614876497058164,0.4504762750712443,0.13779814998926856,0.12386835076297098,-26209.11526236883,31.0,1.0,0.7617892580192461,-26209.11526236883,26212.172402412434,0.7985474250745028,0.9026802853804838,5.0,0.0,0.25613454950248904,0.25613454950248904
778,1,-0.41848473367174205,-0.3038784237920168,-0.19929363499254865,-0.09404391734958015,-0.22818184662441482,-4.009861027851514,-4.161745167790054,0.3670777206697876,0.42119721594960385,0.47751850685969877,0.5418030603722531,0.46124855521878744,0.1346696530359088,0.12482124765468255,-26208.113001454825,7.0,1.0,1.0,-26208.113001454825,26209.72880621195,-0.11485089050984243,-0.8897838687335025,3.0,0.0,0.25613454950248904,0.25613454950248904
779,1,-0.44226663238872,-0.3033183458921118,-0.20151780568245817,-0.06344211378941189,-0.24648410946023536,-4.186873272947558,-4.173613222458476,0.3567500227459267,0.42148039500292783,0.47624570696958357,0.5620690698521251,0.4512287186415621,0.1232627976607965,0.12408274826403848,-26207.741789352916,7.0,1.0,0.9856746800507518,-26207.741789352916,26209.783251963683,0.05383740764227696,-0.7158603170682909,3.0,0.0,0.25613454950248904,0.25613454950248904
780,1,-0.4225391745915179,-0.3262627292074753,-0.18457726185765436,-0.07999059083063528,-0.2187885432479763,-4.180319218163925,-4.1198452518693855,0.3652961043414174,0.41003396754326155,0.4860262159613439,0.5510175004965993,0.4664771452307471,0.12366739580264115,0.12746383190813818,-26208.423955649498,15.0,1.0,0.9522356436776921,-26208.423955649498,26210.13212831393,0.10595810900485958,-1.0265268944494892,3.0,0.0,0.25613454950248904,0.25613454950248904
781,1,-0.4052395342904328,-0.24949642943110104,-0.15843586393474104,-0.04752925179486639,-0.2107744226746998,-3.6819448211933063,-4.119060111623999,0.3729587552652969,0.4496005687827262,0.5015143605871222,0.572905153495725,0.4709848706661089,0.1586630654219874,0.12751388022336316,-26203.903282383562,31.0,1.0,0.9717656453902574,-26203.903282383562,26210.865805383786,-1.3981039516038436,-1.3981039516038436,4.0,0.0,0.25613454950248904,0.25613454950248904
782,1,-0.3849217768895718,-0.25863716484215094,-0.18088394925250367,-0.05073775268124673,-0.19264607055228875,-3.8978929836736,-4.118971191355484,0.3821637366384738,0.4446959015102229,0.4881850524823106,0.5707035944066023,0.481342942543966,0.14242403746360918,0.12751954963362805,-26208.6742759172,15.0,1.0,0.6142776621762085,-26208.6742759172,26209.51056925171,1.1990040419295838,1.1990040419295838,3.0,0.0,0.25613454950248904,0.25613454950248904
783,1,-0.42161761920848806,-0.29551271653797356,-0.15578522196087194,-0.053198275880008895,-0.22901875163920965,-3.92921107931034,-4.1270922764673195,0.3657002965011286,0.4254468460831947,0.503112102282378,0.5690210043397562,0.46078556227165784,0.14021118346066902,0.12700280092570163,-26206.39959109644,7.0,1.0,0.9609146619696117,-26206.39959109644,26211.544102009644,-0.39799537074941327,-0.8453235638553451,3.0,0.0,0.25613454950248904,0.25613454950248904
784,1,-0.41371058453614,-0.3115505160732174,-0.17217987991202677,-0.06041334975086711,-0.21391406113736983,-3.7981995432902407,-4.114788322402392,0.3691867366950427,0.41733725490886897,0.49331081071298166,0.5641156362423931,0.46921374252402714,0.14970332575888393,0.12778652750220923,-26205.116162432212,7.0,1.0,1.0,-26205.116162432212,26207.882249615435,-0.29585372418296174,-0.7772764503497456,2.0,0.0,0.25613454950248904,0.25613454950248904
785,1,-0.4130649838484189,-0.31813797572600944,-0.1714989408303617,-0.05944377060915188,-0.21055571198744338,-3.889690747504312,-4.102594821575947,0.3694728641685173,0.4140512291635797,0.49371407298127357,0.5647723639232836,0.4711084981982977,0.14300933462537593,0.12856798983636505,-26204.534112503796,7.0,1.0,0.9984214803393555,-26204.534112503796,26206.559318130425,-0.5590194354481355,-0.5752961262551253,3.0,0.0,0.25613454950248904,0.25613454950248904
786,1,-0.46214744814195713,-0.29588089820266217,-0.17885341607883487,-0.057549881015199006,-0.2316930400184796,-3.913739904033677,-4.116846263806495,0.3483397655352638,0.42525891752772793,0.48937603402231256,0.5660573633620194,0.4593092042934636,0.14130000526693173,0.1276551065350505,-26205.932262015554,15.0,1.0,0.768671331017534,-26205.932262015554,26209.032633642102,0.25673638000444043,0.5552788633140153,3.0,0.0,0.25613454950248904,0.25613454950248904
787,1,-0.4246677822776879,-0.3099585112303428,-0.1916309259106337,-0.06603736577132184,-0.23738615471356858,-4.011173038826283,-4.130910248469895,0.3643642085179571,0.4181353004787129,0.48192965908340846,0.5603213397037842,0.4561820185359394,0.1345813379752824,0.1267605856229785,-26203.166003610204,7.0,1.0,1.0,-26203.166003610204,26206.858301611635,-0.29397211401737877,-0.29397211401737877,3.0,0.0,0.25613454950248904,0.25613454950248904
788,1,-0.4296992052475044,-0.2904199323304052,-0.18042910930181488,-0.06846028192521006,-0.2375836959309156,-3.9682779018640066,-4.0963726131390015,0.36217091188490275,0.4280548579657992,0.48845158049048315,0.5586945718126987,0.4560738936503906,0.13749895650869187,0.1289686011004771,-26203.342930451476,15.0,1.0,0.8694289538447794,-26203.342930451476,26205.24432825163,-0.008620431115559768,0.2578663541789865,3.0,0.0,0.25613454950248904,0.25613454950248904
789,1,-0.43882130165541056,-0.2946682918783593,-0.1813807805120788,-0.05756937817298115,-0.24118650686784207,-3.9199177079482688,-4.048620434888436,0.3582280221396224,0.4258781739504454,0.4878940845146818,0.5660441197052756,0.4541063722650902,0.14086421680451358,0.13208492164688668,-26205.28762573128,7.0,1.0,0.7948949288385511,-26205.28762573128,26206.66484879312,0.07358140459109563,0.3496417190763168,3.0,0.0,0.25613454950248904,0.25613454950248904
790,1,-0.44401751608983114,-0.2839758669795075,-0.16435793396917736,-0.06895353862650734,-0.2397258064217461,-3.943947361501553,-4.078626801301223,0.35600125626295864,0.43137778547870853,0.49796299061011057,0.5583639738543159,0.4549030463390681,0.13918188434497977,0.13011801916271337,-26205.833094319707,7.0,1.0,0.8987228462628121,-26205.833094319707,26207.504470357184,0.09003388515338884,0.1803022048843559,3.0,0.0,0.25613454950248904,0.25613454950248904
791,1,-0.4678892172132656,-0.3627329271919579,-0.20503747499190242,-0.08890718497171242,-0.24471746882776557,-4.257517709632799,-4.124311705013594,0.34594791129215013,0.3924761481580158,0.47423847594883123,0.545153091480107,0.45218632411642995,0.11898487975612786,0.12717949390550343,-26205.67272619807,15.0,1.0,0.971800853367801,-26205.67272619807,26211.480442934568,-0.10301946790059446,-0.10301946790059446,4.0,0.0,0.25613454950248904,0.25613454950248904
792,1,-0.46535578396985317,-0.3542720443957077,-0.22395320172165317,-0.09381293031012741,-0.24388351859651175,-4.319443485896769,-4.092853603572658,0.3470012347223913,0.39648127954869067,0.46359505130529066,0.541953260569729,0.45263907168749007,0.11535721553127223,0.12919572172230814,-26206.20998957056,7.0,1.0,0.9795289713832737,-26206.20998957056,26207.84031442322,0.028987408524699276,0.0494388609949965,3.0,0.0,0.25613454950248904,0.25613454950248904
793,1,-0.3772982220418914,-0.3177403023909424,-0.17438543114528252,-0.04016208854896274,-0.19085840686062497,-3.7928362387357826,-4.1622405597494625,0.38567591275259566,0.41424886487632906,0.49200691024534854,0.5779924305910449,0.4823766260365782,0.15010531678248415,0.12479033376223829,-26207.913405791314,31.0,1.0,0.9008445310138045,-26207.913405791314,26211.042196526905,0.24840928223056835,0.36447112478344934,4.0,0.0,0.25613454950248904,0.25613454950248904
794,1,-0.428741551434482,-0.34425011313847015,-0.17167121126350993,-0.07492603547970852,-0.2299661355709361,-3.9845496897533534,-4.075296665501855,0.3625873523482299,0.4012782765909602,0.49361202072534416,0.5543764875800735,0.4602620109253251,0.13638481798312857,0.13033485497266775,-26208.21092881894,15.0,1.0,0.9931569035456701,-26208.21092881894,26211.322847969124,-0.09122546773869544,-0.3643394097816781,4.0,0.0,0.25613454950248904,0.25613454950248904
795,1,-0.4641585602203344,-0.30601023724510856,-0.19899904357032652,-0.061706940507957914,-0.2388266274244916,-4.034470355811648,-4.077750410879235,0.3475001187452493,0.420121096318616,0.47768734412803493,0.5632406338275516,0.45539415836805835,0.13302274133367634,0.1301750487497079,-26205.782071582435,7.0,1.0,1.0,-26205.782071582435,26209.54475340935,-0.11659260455417098,-0.1880912453198107,3.0,0.0,0.25613454950248904,0.25613454950248904
796,1,-0.4241304201098328,-0.3026318129213361,-0.19751943828098997,-0.08543522814503281,-0.23279452711635445,-4.008570171624525,-4.072410001443124,0.3645992389368599,0.42182777029928314,0.47853624399228506,0.5474291271633724,0.45870249755462544,0.13475660067221878,0.13052310726599406,-26207.35598139185,7.0,1.0,0.787269156319124,-26207.35598139185,26208.68402754786,0.475732685164985,0.475732685164985,3.0,0.0,0.25613454950248904,0.25613454950248904
797,1,-0.43949415225354876,-0.30025006970188883,-0.17459786715114758,-0.043158092785681584,-0.23509692109078198,-3.809404428707208,-4.104595593425406,0.3579388981509192,0.4230351173498256,0.491881502251287,0.5759181602139849,0.45743691004861287,0.14886696646814698,0.12843943654113654,-26206.834667124334,7.0,1.0,0.9336810946739522,-26206.834667124334,26210.536478733593,-0.2793546516877541,-0.5940028978220653,3.0,0.0,0.25613454950248904,0.25613454950248904
798,1,-0.3674381242568063,-0.30104600115878577,-0.16851240762255865,-0.06482584287009738,-0.189513461019843,-3.825792234446026,-4.145047561849077,0.3902663793229282,0.4226312618965576,0.4954866395503454,0.5611365427045767,0.4831557791429428,0.14765214885012792,0.1258677179666462,-26208.49228648587,7.0,1.0,0.7106110467201915,-26208.49228648587,26212.761969857434,-0.0778230699870619,0.939216224654956,3.0,0.0,0.25613454950248904,0.25613454950248904
799,1,-0.4101378672674579,-0.2976903151394387,-0.1659333598121906,-0.050560340428706614,-0.20278536316151347,-3.794594695763853,-4.170192148293706,0.37077293428221486,0.4243365544282852,0.49702247540028466,0.5708251071131089,0.47552185505420597,0.14997339790977615,0.1242951780389357,-26203.559678135483,7.0,1.0,1.0,-26203.559678135483,26208.782554694695,-0.40719201725733,-0.40719201725733,3.0,0.0,0.25613454950248904,0.25613454950248904
800,1,-0.4461193040100734,-0.34386178760975333,-0.21216281409905816,-0.0973545471661295,-0.2564604156091523,-4.229259973509669,-4.121278554074634,0.3551045006444005,0.4014653120846736,0.47020083035385474,0.5396548790578373,0.44585900968082004,0.12067793372705932,0.12737251753663714,-26205.70292098994,31.0,1.0,0.6780246430160674,-26205.70292098994,26207.156168692072,0.4261407307785703,0.7827359975308354,5.0,0.0,0.25613454950248904,0.25613454950248904
801,1,-0.3797183911895726,-0.25912912111329867,-0.14145418103791366,-0.04106336162837761,-0.18007136905767437,-3.6231419114231844,-4.1797163066734235,0.3845574565166287,0.44443345386050337,0.5118390712852985,0.5773676536873508,0.48866131205010044,0.16339724523723612,0.12370468166934305,-26204.280880393344,31.0,1.0,0.9680490676444001,-26204.280880393344,26207.31547899913,-0.34444993802026147,-0.390208602828352,5.0,0.0,0.25613454950248904,0.25613454950248904
802,1,-0.3850281245178816,-0.2239488708050182,-0.17158603416503143,-0.03826506358039834,-0.19987218396179035,-3.6879523753904953,-4.183330497601354,0.38211496910190607,0.46359746066137497,0.49366247663155227,0.5793096886319975,0.47718710050596774,0.15818719200631823,0.12348133736324768,-26207.16839731292,7.0,1.0,0.8841741016923704,-26207.16839731292,26207.987244426105,0.1639098349842243,0.23367166127354722,3.0,0.0,0.25613454950248904,0.25613454950248904
803,1,-0.40420602271817196,-0.2941129638362241,-0.16746619067217133,-0.05652096003809106,-0.19991465666265334,-3.736798430407341,-4.187640287014873,0.3734215908409772,0.4261620710445834,0.49610909402722736,0.5667567089704852,0.47716278021577146,0.15437057820699554,0.1232155345743476,-26205.033855899674,15.0,1.0,0.7731383097400726,-26205.033855899674,26211.59999440766,0.4008966365327069,0.7856949895394791,3.0,0.0,0.25613454950248904,0.25613454950248904
804,1,-0.3907695442501691,-0.3089453003370219,-0.16583702027086852,-0.05144213862760836,-0.22129355478549337,-3.7670776570176896,-4.173333967928679,0.37949135852143945,0.4186440007580365,0.49707993822255403,0.5702214035146785,0.4650770139351402,0.15205106988076914,0.12410007480840055,-26205.196852053923,7.0,1.0,0.96802710736977,-26205.196852053923,26207.33760410411,-0.3430424581420084,-0.3917974452924682,3.0,0.0,0.25613454950248904,0.25613454950248904
805,1,-0.3899318460059598,-0.29728907937422117,-0.17285411984982266,-0.056796938935769,-0.2238815550446217,-3.858813573149243,-4.135534284202633,0.3798730294179946,0.42454091442481195,0.4929118403154169,0.5665690445768959,0.46363491107265514,0.14523432788766738,0.1264678514180219,-26203.866420951217,15.0,1.0,0.6474154769716595,-26203.866420951217,26208.925640699457,-0.0323170974443201,1.1687167907548428,3.0,0.0,0.25613454950248904,0.25613454950248904
806,1,-0.40102264558679995,-0.2400778280711949,-0.1373028288407326,-0.02957269024897893,-0.18183039563285644,-3.5772950941887007,-4.137527274499311,0.37485080905046353,0.454710924055793,0.5143952219919924,0.585384004998054,0.48763091804595704,0.16718612819832848,0.12634188958826245,-26204.84255773118,31.0,1.0,0.9892755611490939,-26204.84255773118,26206.23538026082,0.022469236530014314,-0.07565068464464275,4.0,0.0,0.25613454950248904,0.25613454950248904
807,1,-0.3454080207804531,-0.2626662249292377,-0.14840636115400027,-0.03485085577199057,-0.1997440946492908,-3.618070748850522,-4.151326682067642,0.40072109196197786,0.4425510429376449,0.5075867567654664,0.5816880177659859,0.4772604532244078,0.16381207793325567,0.12547316838042694,-26205.546097379334,7.0,1.0,0.9181548093722566,-26205.546097379334,26207.03756034704,0.11334390588308452,0.17118124017724767,3.0,0.0,0.25613454950248904,0.25613454950248904
808,1,-0.3755732780384655,-0.23236147396468393,-0.14782741614714998,-0.028062901272943766,-0.1970266292302696,-3.57292936093085,-4.077874980343029,0.3864750627842527,0.45894093057645685,0.5079395170706156,0.5864455338994601,0.4788193200760735,0.1675514718215244,0.1301669410841913,-26204.078161568166,15.0,1.0,0.9989487501251099,-26204.078161568166,26210.07957058188,-0.20294283292605542,-0.20294283292605542,3.0,0.0,0.25613454950248904,0.25613454950248904
809,1,-0.36580691316063385,-0.2550170424302091,-0.149971296727866,-0.024317744865654117,-0.18439857348416527,-3.4816898128613323,-4.084291294531458,0.3910310557060237,0.44663192797671,0.5066344425445937,0.589087061512402,0.4861304438163319,0.17537216493326208,0.12975001422973648,-26206.210223151626,7.0,1.0,0.5931284652547674,-26206.210223151626,26208.825706028645,0.9620673857498332,1.351491939065454,3.0,0.0,0.25613454950248904,0.25613454950248904
