iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],θ[7],θ₂[1],θ₂[2],λ[1],λ[2],λ[3],λ[4],λ[5],λ[6],λ[7],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
667,1,-0.7476017269105912,-0.5618585221401428,-0.4509829606299154,-0.3359394735807919,-0.3407748959014919,-0.22608317912902925,-0.6750290940016027,-5.950589910141404,-4.333265636164002,0.24730767437275225,0.30905679185282825,0.35303800930658935,0.40530015281876824,0.4029552057969907,0.4624116279660094,0.2698106363749438,0.05103237952495518,0.11456272171304509,-22849.150116200948,7.0,1.0,0.7819847184686647,-22849.150116200948,22859.456908927976,-0.03531283697884646,0.7199485701530648,3.0,0.0,0.3789286695650355,0.3789286695650355
668,1,-0.8702602467296162,-0.5784315737387081,-0.41456966186431904,-0.3167874557969686,-0.31610817442479144,-0.2499593491771998,-0.6559779583704474,-5.917419809598288,-4.353070791449067,0.2134586170869591,0.3029710906300703,0.3688063408559649,0.41472279451798727,0.4150609884993042,0.4493508833623576,0.2760499227633041,0.05188581164992797,0.11343385404104038,-22850.517985103303,7.0,1.0,0.8498194978624003,-22850.517985103303,22851.811805360525,0.04154837544047041,-0.6826746768711018,3.0,0.0,0.3789286695650355,0.3789286695650355
669,1,-0.727345956217957,-0.5546322107001211,-0.4620255014050617,-0.3422508785160408,-0.3436028359780598,-0.2346711629791318,-0.6639469388746206,-5.833829712486261,-4.352787257544872,0.2533926169522997,0.3117484542169728,0.34839074394244857,0.40224213162061895,0.40159008358669923,0.45767067873090117,0.2734227008092748,0.05410033741661569,0.11344993635273568,-22849.542360863827,7.0,1.0,0.9244201922682537,-22849.542360863827,22852.54057690264,-1.0158476852120657,-1.0158476852120657,3.0,0.0,0.3789286695650355,0.3789286695650355
670,1,-0.8776938789641787,-0.5804433385345157,-0.4504159612485682,-0.325909365309976,-0.3202821301553559,-0.2605241007442495,-0.6183511031430013,-5.909637691939117,-4.366236336988471,0.21156295721213275,0.3022405648833156,0.3532782978428329,0.4102078738530365,0.4129872508185074,0.44369010546906784,0.28879986951783987,0.052088095689807684,0.11268959708028974,-22849.953563949282,7.0,1.0,0.9277306826801562,-22849.953563949282,22854.093906537542,0.04469962534858496,0.18525849893921986,3.0,0.0,0.3789286695650355,0.3789286695650355
671,1,-0.8509204753923257,-0.5736513897622095,-0.4516168846083802,-0.3571610523349621,-0.33414091445086286,-0.24536025092723124,-0.6350134490660143,-6.044694325947855,-4.333770826551212,0.21847043763371898,0.3047139937528741,0.3527695523170382,0.3951091343287839,0.4061758450176202,0.4518376698692234,0.28308271670216767,0.04868680827128091,0.11453378737466534,-22847.224546476926,7.0,1.0,0.5103597319583149,-22847.224546476926,22852.65041201879,-0.15852539893239737,1.4788201982955798,3.0,0.0,0.3789286695650355,0.3789286695650355
672,1,-0.7973638206175526,-0.5934914361443843,-0.45022179827721287,-0.3508518869758537,-0.3176697522621063,-0.26363618825698165,-0.6361162212305035,-5.955860421542636,-4.304272321239426,0.23297209774817276,0.2975450242670887,0.3533606197096048,0.3981118574277708,0.41428393673384717,0.4420362326652525,0.2827083535708713,0.050898073199376094,0.11623559448291713,-22849.30550910099,7.0,1.0,0.8460307306742623,-22849.30550910099,22851.361597582174,0.22671708667621715,0.25993453197952476,3.0,0.0,0.3789286695650355,0.3789286695650355
673,1,-0.8349409823696664,-0.6067873178186974,-0.43219737431967176,-0.3367326251137891,-0.3214547908518456,-0.25851638725266624,-0.6157025122771732,-5.986138365478359,-4.325515146148126,0.2227001171124413,0.2928353476355338,0.3610868206376243,0.40491457901390954,0.41240650682311086,0.4447603573398477,0.28971922497755553,0.05013333199955245,0.115007541664934,-22848.723892162852,7.0,1.0,0.8636574344092445,-22848.723892162852,22852.241814277615,0.093082041850721,0.560313511210552,3.0,0.0,0.3789286695650355,0.3789286695650355
674,1,-0.8301401285273657,-0.6022605546020363,-0.44251506525622747,-0.3452058629359778,-0.3110942790488529,-0.24791294667438774,-0.6212336707588098,-6.010824065605674,-4.3358244006965805,0.22398680071721544,0.29443039148108163,0.35664368448010547,0.4008183144486983,0.4175658031152557,0.4504557026769817,0.28780261312600924,0.049518346941194065,0.11441624591775461,-22849.06333916269,7.0,1.0,0.8476295194809411,-22849.06333916269,22851.794939175557,0.25321309847277007,0.45878924366115825,3.0,0.0,0.3789286695650355,0.3789286695650355
675,1,-0.8523455529731246,-0.6088047271925862,-0.4351696592812394,-0.347065472946389,-0.32673287639167586,-0.2527660851089469,-0.5951367593931715,-5.839466623080233,-4.340256628253693,0.21809715211389757,0.29212728252527115,0.3598012112069312,0.39992487279140065,0.40980270120860496,0.44783997809357434,0.296958134536546,0.05394807271048417,0.11416296724951652,-22850.059079085077,7.0,1.0,0.8915621651897351,-22850.059079085077,22853.261817838316,-0.23320911266637268,0.5274508705333574,2.0,0.0,0.3789286695650355,0.3789286695650355
676,1,-0.7542943417088365,-0.5643845354224375,-0.4636881496840833,-0.3315847202348584,-0.35265609530223335,-0.24831872101890043,-0.6920909380489566,-6.103886428736696,-4.438442408630943,0.24532946663343333,0.30812139239448266,0.3476963353821104,0.4074236750716402,0.3972508577441714,0.45023641602886905,0.26434264341155916,0.04726698520649768,0.10869372607570937,-22850.347800763455,7.0,1.0,0.9038021534511242,-22850.347800763455,22854.963990088923,0.04607755087999976,0.3780000571605342,3.0,0.0,0.3789286695650355,0.3789286695650355
677,1,-0.7553408021895379,-0.5443001079548556,-0.4683532757127791,-0.34865412607110746,-0.338977825108788,-0.25521321315302703,-0.6801119796725781,-5.907243057817043,-4.449521351760888,0.2450215868743919,0.3156377355384193,0.3457553168398338,0.3991631887745238,0.40382511026514595,0.4465268010211203,0.268169945187981,0.0521504990062768,0.10809328486973024,-22850.246540141165,7.0,1.0,0.45653810130408334,-22850.246540141165,22853.283171112682,-0.36406317357250373,1.5179573421810346,3.0,0.0,0.3789286695650355,0.3789286695650355
678,1,-0.7534166242547887,-0.548979703383249,-0.4528370364754635,-0.31780082160162904,-0.3340505487844485,-0.245697094620797,-0.6908578710392075,-5.907717691950954,-4.4556055931701755,0.24558799870622822,0.31387023461156455,0.3522534113579693,0.41421878195150297,0.4062198926269117,0.451655068373074,0.2647340755688213,0.052138124271238345,0.1077649517175484,-22851.609937299825,7.0,1.0,0.9049694792965123,-22851.609937299825,22854.072734736892,0.30096524782129563,0.38212383500649594,3.0,0.0,0.3789286695650355,0.3789286695650355
679,1,-0.7956236404764508,-0.573041644760054,-0.4694888187211184,-0.31584467375334796,-0.33589802172704275,-0.23959670326649,-0.6620970552487564,-5.947058401383782,-4.385987379759753,0.23345910215796173,0.3049370327428021,0.34528449365751,0.41519225186999376,0.4053203138513824,0.454973527100842,0.2740303352041013,0.0511225697760443,0.11158220558849725,-22847.59773883742,7.0,1.0,0.8271628700878738,-22847.59773883742,22854.559919027437,-0.2848081413467298,0.9848112921572465,3.0,0.0,0.3789286695650355,0.3789286695650355
680,1,-0.8170759246452174,-0.566681677218784,-0.4723922017844223,-0.3126215800229298,-0.33046587700746655,-0.2244810968861355,-0.657352321133915,-6.048270182745304,-4.373970739464315,0.22752592078290074,0.30727320374275574,0.34408359509233083,0.41680120560218903,0.4079710543117874,0.4633014688005446,0.27559502670009445,0.04859983751603922,0.11225464529606652,-22851.069876165493,7.0,1.0,0.4884778032878033,-22851.069876165493,22853.18893069947,1.2690890395351744,2.1243720039346954,3.0,0.0,0.3789286695650355,0.3789286695650355
681,1,-0.8203196178639579,-0.5740227195741122,-0.4627513627476489,-0.32188844595099203,-0.3284325448960482,-0.2187802234467679,-0.6394599065880922,-5.7070916299209316,-4.392684553859899,0.22664201303066128,0.3045782447317341,0.3480874160182634,0.41219195203209413,0.4089677185212281,0.46648180245053533,0.2815762809277599,0.05763957881973858,0.11120918774975223,-22848.41400032804,15.0,1.0,0.92624578703948,-22848.41400032804,22852.737081216717,-1.5511184334354766,-1.5511184334354766,3.0,0.0,0.3789286695650355,0.3789286695650355
682,1,-0.7814435572478274,-0.5766497622208169,-0.4568360567795706,-0.3186057925246813,-0.33086295602635335,-0.23540749139586056,-0.6189531204372515,-5.671820229952451,-4.394844805890138,0.23746565685068252,0.3036195885382767,0.35056705859648546,0.41381885425039905,0.4077767045236221,0.4572664622273552,0.2885913098415972,0.05866510953530273,0.11108913266192734,-22846.531791080844,7.0,1.0,0.9215642379471062,-22846.531791080844,22851.06148474068,-0.23114051276206737,0.43290808486926835,3.0,0.0,0.3789286695650355,0.3789286695650355
683,1,-0.7596155888241642,-0.511180274475075,-0.40422680819373263,-0.3086529409404686,-0.31547371979920075,-0.21957472562329675,-0.6322949978354184,-5.524934620921961,-4.308609459821573,0.2437679071458199,0.3284350001208753,0.3734122768627146,0.41879089993386115,0.4153771136611435,0.46603726942485196,0.284007680434686,0.06313580040727605,0.11598380265487979,-22847.76955317981,7.0,1.0,0.40614889956406663,-22847.76955317981,22848.98726539096,0.651587167118123,3.9619870964379515,3.0,0.0,0.3789286695650355,0.3789286695650355
684,1,-0.7781554737415659,-0.4956492628986651,-0.3930305968638309,-0.3200933863465674,-0.3209761031458072,-0.2200518231713127,-0.6480099599206087,-5.603829461336485,-4.30349141480139,0.23840447607379314,0.33461350973133525,0.3784630942144251,0.4130807999562405,0.4126434715855139,0.4657705315019113,0.2787020603223103,0.06069373913298943,0.11628098790637495,-22849.746892609182,15.0,1.0,0.05271234776623084,-22849.746892609182,22852.871835252437,0.23680636408244027,28.17170030638954,3.0,0.0,0.3789286695650355,0.3789286695650355
685,1,-0.7877959851362486,-0.5013073735439744,-0.42024041565005815,-0.30243671174071635,-0.3542923821668654,-0.2385765246418749,-0.6763521804418708,-5.833776619049394,-4.348649366502408,0.2356623586227946,0.3323492689111587,0.36630516868232255,0.42192654077617825,0.39647160341212767,0.45553085329513554,0.2693825969114734,0.05410177362210342,0.11368490107122314,-22851.935360532094,13.0,1.0,0.44097576196059685,-22851.935360532094,22856.98442318198,0.4426706377125811,324.0344589852248,3.0,0.0,0.3789286695650355,0.3789286695650355
686,1,-0.8544274882308189,-0.498893531578533,-0.4370377574449183,-0.3235084126748782,-0.3464340029710692,-0.2482229383451818,-0.67958077847064,-5.6781093342096565,-4.332042778503501,0.21755295520588472,0.3333133508569297,0.3589955418077062,0.41139144566501706,0.40022803629954756,0.4502881688203038,0.2683409423191689,0.05848092378286097,0.11463279008270018,-22850.549165198005,7.0,1.0,0.8285357307294817,-22850.549165198005,22855.636866382963,0.1074906300746079,1.484503631163534,2.0,0.0,0.3789286695650355,0.3789286695650355
687,1,-0.8544274882308189,-0.498893531578533,-0.4370377574449183,-0.3235084126748782,-0.3464340029710692,-0.2482229383451818,-0.67958077847064,-5.6781093342096565,-4.332042778503501,0.21755295520588472,0.3333133508569297,0.3589955418077062,0.41139144566501706,0.40022803629954756,0.4502881688203038,0.2683409423191689,0.05848092378286097,0.11463279008270018,-22850.549165198005,7.0,1.0,0.0008023615441210796,-22850.549165198005,22856.63425695185,0.0,347.13436385087334,3.0,0.0,0.3789286695650355,0.3789286695650355
688,1,-0.7830484046150079,-0.6798490300236755,-0.4675135545684647,-0.3646212421464663,-0.3530521233541196,-0.2577507050164793,-0.6467038880335647,-6.625160387033242,-4.364567379087706,0.2370087815599197,0.2682545767711059,0.34610389809734127,0.3915878127165575,0.39706211561606697,0.44516919926285375,0.2791392087121779,0.03642207640585629,0.1127836734238853,-22851.437188696407,7.0,1.0,0.6684653152939034,-22851.437188696407,22854.229524030725,0.40837518098851433,1.3606142001153785,3.0,0.0,0.3789286695650355,0.3789286695650355
689,1,-0.867261015994221,-0.5258356814277774,-0.46311364997449345,-0.3299274221522323,-0.35479628184523543,-0.2576318758944408,-0.6634040354133247,-6.309737476863981,-4.364645216036944,0.2142282552237118,0.3227094753245612,0.3479361197586893,0.4082347482889814,0.3962319375838198,0.4452326826670809,0.2736008894032946,0.04264399814336206,0.11277928414076638,-22849.47108331629,7.0,1.0,0.5655831827720325,-22849.47108331629,22854.726675369187,-0.20144042954052566,4.379864863887633,3.0,0.0,0.3789286695650355,0.3789286695650355
690,1,-0.8573572265657301,-0.5452124344330047,-0.44846028745344485,-0.36522479288279813,-0.33468604840337385,-0.24948792710522452,-0.6876153119360402,-6.002439849476365,-4.377859303858741,0.21678945023487933,0.3152923670298543,0.35410834797762447,0.3913043036609657,0.40591022761276097,0.44960515598678735,0.26576618132895274,0.04972636892342517,0.11203660262459278,-22849.166618117237,7.0,1.0,0.7970593071074118,-22849.166618117237,22853.19423970274,-0.38206421719587524,0.602118978407816,3.0,0.0,0.3789286695650355,0.3789286695650355
691,1,-0.8016153489590038,-0.5651541647370474,-0.4604732401991938,-0.32615086139216504,-0.35590504016352514,-0.253410950167107,-0.7089547376128946,-5.942563596082501,-4.296334469364554,0.23178653960852372,0.30783695665349664,0.3490403008473917,0.41008901476296866,0.39570509759634936,0.4474935565237373,0.2590470210938965,0.05123759197705323,0.11669784165431706,-22849.13493158016,7.0,1.0,0.9959042154977489,-22849.13493158016,22853.336892269996,-0.013716144469071878,-0.25577071440784493,3.0,0.0,0.3789286695650355,0.3789286695650355
692,1,-0.8956163664328872,-0.6215687039546028,-0.45370992460452975,-0.36959080869235433,-0.3415523236139939,-0.25265982548921817,-0.6711702732327435,-6.411529353229064,-4.315577257523164,0.20706145624251032,0.2876869282674483,0.3518846311485708,0.38925953589993567,0.40257945884124013,0.44789708650141347,0.2710629145923787,0.04052789904926634,0.11558042988106754,-22849.143870146556,23.0,1.0,0.6125805661625793,-22849.143870146556,22852.760590232985,-0.03570261747154291,51.65149678493253,4.0,0.0,0.3789286695650355,0.3789286695650355
693,1,-0.7457345885245076,-0.5883311774058106,-0.4531177682650273,-0.3134280485034332,-0.3492803810548448,-0.25347089809932294,-0.6847055048918199,-5.8183663266387695,-4.281288543065258,0.2478624047781374,0.2993932318729252,0.35213476486713574,0.41639803627772193,0.3988633279386885,0.44746136610552834,0.2666957973542396,0.054520245822206784,0.11757906576892894,-22851.973760796896,15.0,1.0,0.9089251951095291,-22851.973760796896,22855.83900229938,0.2753246583015425,0.36170291923190234,3.0,0.0,0.3789286695650355,0.3789286695650355
694,1,-0.880326426630721,-0.5854501695919414,-0.44870098934358044,-0.3713290826619919,-0.3437670469786056,-0.24757827880461872,-0.682939465304629,-6.235855669221659,-4.369233365782588,0.2108956722795041,0.30043008824350864,0.35400608128940136,0.38844841450234274,0.40151095677172927,0.4506366426679589,0.26726159107398373,0.04424876424384919,0.11252085655829319,-22848.894270059965,7.0,1.0,0.9594094982354305,-22848.894270059965,22854.188256188416,-0.1908320985858154,-0.34782974595509586,3.0,0.0,0.3789286695650355,0.3789286695650355
695,1,-0.8774365066133449,-0.5538560055478409,-0.47495809030965497,-0.35985425832154194,-0.33917406497543584,-0.22739439246155307,-0.6807003596773162,-5.94347675507476,-4.374854367695402,0.2116283078500581,0.3120389664018561,0.3430257683093916,0.39383426318967374,0.4037300255582865,0.4616846157268427,0.267980669015289,0.05121420328293088,0.11220506056366328,-22851.91778377437,15.0,1.0,0.6197029081605702,-22851.91778377437,22859.17477099836,0.6311351989934337,6.168544525065954,3.0,0.0,0.3789286695650355,0.3789286695650355
696,1,-0.7733270588726172,-0.607018341210356,-0.41120161592552973,-0.3329978052159893,-0.324927927346127,-0.2571982782673733,-0.6406918072201411,-5.774592132488923,-4.328225108829956,0.23978982448072836,0.29275417670923337,0.37029994517780535,0.4067333913633274,0.410691270748164,0.44546440514808056,0.28116033964437076,0.055726690358015606,0.1148518141196985,-22848.463777633886,7.0,1.0,0.9272109934854259,-22848.463777633886,22856.143479239447,-0.863741343440779,-0.863741343440779,3.0,0.0,0.3789286695650355,0.3789286695650355
697,1,-0.8012299812499148,-0.5613531828696294,-0.4217900287922892,-0.2822184711043698,-0.3369887963796091,-0.2003909006415351,-0.6121907743007884,-5.432911393804235,-4.291526645973551,0.23189375205366158,0.30924426292947216,0.36562464404422473,0.43228846724721987,0.40479012516748325,0.4768901630413349,0.29094270269266437,0.06610864877396903,0.11697871041730495,-22852.969946907746,7.0,1.0,0.5523364165661243,-22852.969946907746,22856.635009286052,0.1257847382730688,13.758121411883621,3.0,0.0,0.3789286695650355,0.3789286695650355
698,1,-0.781918635230214,-0.5674187068164482,-0.4286364961457971,-0.28843360147883,-0.3194755047778816,-0.2071126481302686,-0.5927357737034511,-5.3910128648311835,-4.285449989213282,0.23733031778614258,0.30700156055103334,0.36263306529237066,0.42907638522146074,0.4133871955471216,0.47305899280162644,0.29781495895548554,0.06750818478263118,0.1173346706412273,-22850.66488958941,7.0,1.0,0.38204151593098334,-22850.66488958941,22855.775927591254,-0.36073791624221485,4.6497627288299554,3.0,0.0,0.3789286695650355,0.3789286695650355
699,1,-0.781918635230214,-0.5674187068164482,-0.4286364961457971,-0.28843360147883,-0.3194755047778816,-0.2071126481302686,-0.5927357737034511,-5.3910128648311835,-4.285449989213282,0.23733031778614258,0.30700156055103334,0.36263306529237066,0.42907638522146074,0.4133871955471216,0.47305899280162644,0.29781495895548554,0.06750818478263118,0.1173346706412273,-22850.66488958941,7.0,1.0,0.06704778640281182,-22850.66488958941,22852.130746896557,0.0,20.631020858705597,3.0,0.0,0.3789286695650355,0.3789286695650355
700,1,-0.7755815519156308,-0.5694563430100468,-0.4149623896733111,-0.2887985650368971,-0.3140769241522044,-0.22098617688740163,-0.6105830455131731,-5.496980716010976,-4.292713031448297,0.23914197582874433,0.30625180856812817,0.36863257319779197,0.4288885096720215,0.4160739338202884,0.4652485908505589,0.291504552850395,0.06402444227367934,0.11690934007288455,-22849.057497722417,7.0,1.0,0.10472210881897494,-22849.057497722417,22853.465779350532,0.4576225701639487,28.163288000010652,3.0,0.0,0.3789286695650355,0.3789286695650355
701,1,-0.7686590327768994,-0.5174760429121232,-0.41827090236165504,-0.33175664804792726,-0.31304538350023675,-0.2512562369487112,-0.6441803557323924,-5.531515115966236,-4.391928958667098,0.2411368078003308,0.32596304872973186,0.36717192400734205,0.40733962678834373,0.4165892893329317,0.44865211803661265,0.27998579006211244,0.06292840936745185,0.11125121025108195,-22848.2729666308,7.0,1.0,1.0,-22848.2729666308,22850.79180251169,-0.5879759135968925,-0.9261946059959882,3.0,0.0,0.3789286695650355,0.3789286695650355
702,1,-0.8098863873702814,-0.5829077366565125,-0.4094707468116457,-0.3228126741355131,-0.3311918924519304,-0.22908925677212394,-0.6250330520158327,-5.4269374549397185,-4.389040185611489,0.22949738018919036,0.30134807590606144,0.37106987337354713,0.41173505414227124,0.40761577715269254,0.4607465786240339,0.28649343361224017,0.06630640849114576,0.11141201610531845,-22848.663844052855,7.0,1.0,0.2913113625230838,-22848.663844052855,22852.103071751633,0.8750289643467113,9.711376488703536,3.0,0.0,0.3789286695650355,0.3789286695650355
703,1,-0.8833713522356487,-0.6368776203315418,-0.43909992400110825,-0.3503581337287588,-0.3723276951777606,-0.273189081556231,-0.6824588888130572,-6.573210414915771,-4.3714486986858585,0.2101264844481364,0.2824501668751856,0.35810826976196325,0.3983478101490957,0.3879832019601107,0.43699789629539704,0.2674157630899032,0.03738053339759734,0.1123962899822191,-22849.716805710876,23.0,1.0,0.4907184279140585,-22849.716805710876,22851.56783172377,0.5991703483123274,1.4171238789313065,4.0,0.0,0.3789286695650355,0.3789286695650355
704,1,-0.8018774802247609,-0.5988852756607832,-0.4751714025664803,-0.3392565515132881,-0.3384457461789838,-0.23977907709802004,-0.6997829703387565,-6.0701037187160685,-4.345588874201082,0.2317136408757314,0.2956253514814833,0.34293797362553546,0.40369006478561226,0.4040830327964678,0.45487396767700095,0.2619138713932606,0.04807216981908546,0.1138590001267073,-22847.44948994491,7.0,1.0,0.9102717431620277,-22847.44948994491,22853.230857999482,-0.2988867220883549,-0.2988867220883549,3.0,0.0,0.3789286695650355,0.3789286695650355
705,1,-0.8569724815424817,-0.5796444243913177,-0.42920751233075777,-0.358052537118057,-0.3589822052875564,-0.2652239671137851,-0.6461233427447229,-6.230364347415378,-4.318373776750141,0.21688956373848908,0.30253046093666636,0.36238466718631246,0.39468667979904487,0.3942466121430599,0.4411948075769831,0.2793337400079053,0.04437042328665571,0.11541893136859156,-22848.73822208809,7.0,1.0,0.8398697104462599,-22848.73822208809,22850.001551107543,0.11855457928686519,0.3817675683640118,3.0,0.0,0.3789286695650355,0.3789286695650355
706,1,-0.8348172941346333,-0.5737411020257958,-0.43275573590165245,-0.3298165993089127,-0.31270988569065744,-0.23297694488622744,-0.6556636018275511,-5.701793635678323,-4.3541715748468235,0.2227331740269442,0.30468119162000673,0.36084496126357807,0.40828904198174687,0.4167570408517046,0.45860209795986157,0.27615407612610754,0.057792468310611377,0.11337143816756938,-22846.635118090737,15.0,1.0,0.9966796613083891,-22846.635118090737,22851.616126602796,-0.12271842059271876,-0.17118345379640232,3.0,0.0,0.3789286695650355,0.3789286695650355
707,1,-0.8095985572824597,-0.5726480722684101,-0.434721219603523,-0.33951961617118,-0.33138965379321794,-0.22512299429182545,-0.6351078521094861,-5.650951124911093,-4.366847410160675,0.22957666138142335,0.30508108455034705,0.3599948822791682,0.40356264899128114,0.4075190558584026,0.46294473579672624,0.28305064987451245,0.05928045856451126,0.11265517154490667,-22846.48219527175,15.0,1.0,0.07798337411571983,-22846.48219527175,22850.480702107197,-0.10970991940848762,16.052291166317445,4.0,0.0,0.3789286695650355,0.3789286695650355
708,1,-0.8103273095591838,-0.5928022895953489,-0.4524975577215386,-0.3349401598781126,-0.3707543659743319,-0.2411205319659692,-0.6682423731442888,-5.855436257832829,-4.392274708251931,0.22937598372319534,0.2977911885910238,0.352396939649852,0.4057864707466835,0.3887164042459589,0.4541423252362877,0.27201696378530116,0.05351902242576061,0.11123197938351768,-22849.233646034918,15.0,1.0,0.18503939001306505,-22849.233646034918,22855.15184619503,1.6348130805854453,2.7518316576206416,3.0,0.0,0.3789286695650355,0.3789286695650355
709,1,-0.7589812861659797,-0.5606737377481981,-0.4545990614309731,-0.3435571230283074,-0.31991679434118137,-0.2637417915096638,-0.651179540894979,-5.655623905509886,-4.447121162684409,0.24395352493735248,0.3094965031524657,0.3515093830712442,0.4016121136317032,0.41316834535202396,0.4419802196576535,0.27764403120569275,0.05914211794794485,0.10822308490109865,-22851.313107037186,7.0,1.0,0.8897259777211178,-22851.313107037186,22853.558648235106,0.26446984615540714,-0.8811448359956557,3.0,0.0,0.3789286695650355,0.3789286695650355
710,1,-0.8424956777453226,-0.6043351950555178,-0.44312515419273113,-0.34476469010235894,-0.3573630420241924,-0.25607049045345487,-0.6437514179061087,-6.143104671150101,-4.35452692677114,0.22069032305236747,0.29369829851593204,0.3563826787943618,0.4010305668095882,0.39501337636901884,0.44606768046912937,0.280129942953922,0.04634914954997087,0.11335129657760289,-22846.338770034225,7.0,1.0,0.6239610088807103,-22846.338770034225,22853.340987292067,-0.649063756565738,1.8257503736094804,3.0,0.0,0.3789286695650355,0.3789286695650355
711,1,-0.8465202761931229,-0.5643740957871056,-0.47522800732353454,-0.3423029307286383,-0.3331006601570401,-0.259099381130458,-0.6722789849205633,-6.106466057572134,-4.360045460044038,0.21962706471380228,0.3081252524286304,0.34291468011184056,0.40221700729375226,0.40668319301448963,0.44444931507547897,0.2707025176454732,0.04720605886777781,0.1130389612331708,-22846.8805000975,7.0,1.0,0.36163889851458436,-22846.8805000975,22850.57108409072,0.2510938307423203,2.13458849329254,3.0,0.0,0.3789286695650355,0.3789286695650355
712,1,-0.7962596555541123,-0.6032123227045274,-0.4375553156390225,-0.34529725094280295,-0.3597918153749616,-0.24594709500163656,-0.6463654609916171,-6.06188788146281,-4.365706719955824,0.23328098992505933,0.29409430809566384,0.3587726497294724,0.40077436087461227,0.3938637749015683,0.4515195919686601,0.27925259364217075,0.048270052545704614,0.11271944219674372,-22846.717323452092,7.0,1.0,0.9945858551405856,-22846.717323452092,22847.59065747085,0.007420772402838338,-0.11178305601424654,3.0,0.0,0.3789286695650355,0.3789286695650355
713,1,-0.8061142489982718,-0.6893794561616384,-0.4624435963074923,-0.36028491954493025,-0.31457458932040266,-0.23733944857530603,-0.640470444771638,-6.140921385349576,-4.315911184380684,0.23053856996743063,0.2652041565854917,0.3482159953101059,0.3936307847976374,0.41582552939589973,0.4562075870529735,0.2812350355743026,0.04639977389683737,0.11556113378711287,-22854.09221879529,7.0,1.0,0.6860962116004544,-22854.09221879529,22855.7587143101,0.7652407414934714,0.7652407414934714,3.0,0.0,0.3789286695650355,0.3789286695650355
714,1,-0.8180380506648588,-0.608339867789819,-0.45193405729456715,-0.338250088485404,-0.3335465885597692,-0.2494991301754207,-0.6519065492871362,-5.882860305596644,-4.297404434108487,0.2272633820390444,0.29229028572208954,0.3526353112254073,0.40417791828013083,0.40646562932636465,0.44959911167766864,0.2774019173834545,0.05279017670681199,0.11663542706302713,-22846.723309847264,3.0,1.0,1.0,-22846.723309847264,22854.747139147476,-0.7769600371320848,-0.7769600371320848,2.0,0.0,0.3789286695650355,0.3789286695650355
715,1,-0.834973730239447,-0.6333084822733549,-0.4398685324378655,-0.3225057814812723,-0.31956013242162157,-0.24449002342491408,-0.6845223308328824,-6.01007960150957,-4.324712936347343,0.2226913657390733,0.2836624855497704,0.357778127990324,0.41188671222253936,0.4133452168975165,0.4523097582011559,0.26675442589958426,0.04953678268786714,0.11505368100621714,-22848.606946969765,7.0,1.0,0.7591595232939365,-22848.606946969765,22849.941268130297,0.37937754868835327,0.5884883542930766,3.0,0.0,0.3789286695650355,0.3789286695650355
716,1,-0.8429268828472575,-0.6816175241842359,-0.4425867060233454,-0.34549115220472915,-0.3556405899050764,-0.2519019063240443,-0.6824013933382623,-6.308351717284211,-4.32579944012381,0.22057615724034577,0.2676858924304235,0.3566130255254103,0.400681118937685,0.3958306907015675,0.4483046355499226,0.2674342139619207,0.042673555546516646,0.11499119485115988,-22848.94267597424,7.0,1.0,0.20145163280598674,-22848.94267597424,22856.9384242675,0.057471056297799805,26.225475219613145,3.0,0.0,0.3789286695650355,0.3789286695650355
717,1,-0.8596035832088652,-0.5904454356431509,-0.4612610039627566,-0.3536892971119472,-0.33664678183668134,-0.26155880329312414,-0.6998039247769396,-6.359288498108235,-4.2983583257801765,0.21620585346212345,0.2986346011166285,0.3487105031922996,0.39675863458058563,0.40495629219564383,0.4431395426014347,0.26190728556642945,0.04160045188914372,0.11657981154562644,-22847.550346263157,7.0,1.0,0.9663652213865224,-22847.550346263157,22851.378660378832,-0.08406203864069539,-0.14346093365747947,3.0,0.0,0.3789286695650355,0.3789286695650355
718,1,-0.7809309936795342,-0.5712332285431679,-0.42576930648593114,-0.3140493404025367,-0.3396729081449306,-0.2245024666524471,-0.6434075368630559,-5.6827582392931815,-4.329473115602012,0.23761176127206543,0.3055994949774609,0.3638828994966003,0.4160877063033057,0.403488420320691,0.4632895881799328,0.28024556446067594,0.05834514551713178,0.11478016855465875,-22846.530686892576,15.0,1.0,0.8132937813369698,-22846.530686892576,22851.028397071965,-0.08121787807613146,1.6568125089288515,3.0,0.0,0.3789286695650355,0.3789286695650355
719,1,-0.8681054684615581,-0.6094649151543164,-0.45883891353661543,-0.3535064747195713,-0.33408589756997786,-0.2643264896553816,-0.6706929745943053,-6.14652858812094,-4.306669525362715,0.21401127848376864,0.29189594347546466,0.34972550758273646,0.39684568776472307,0.4062026617365342,0.44167021840681187,0.27121821261433304,0.04626986961145136,0.1160963577211378,-22847.664480621504,15.0,1.0,0.5978410606117712,-22847.664480621504,22851.795375026097,0.3387194634087791,0.7952827030567278,3.0,0.0,0.3789286695650355,0.3789286695650355
