num_trees,corrected_λ,original_λ,corrected_μ,original_μ
1,1.995083843202586,1.965921177281124,0.7870429308525433,0.7480734673787807
1,1.8350604656343867,1.9428578796833893,0.889164309609854,0.8358611302581322
1,1.7844357941803253,1.6903870586002279,0.8837646855804049,0.6956090785014586
1,1.7249045761300326,1.7620889735875491,0.8805378408753153,0.9026063879455333
1,2.5857572977139536,2.5994000780973234,0.9589983137667618,0.9358170996180215
1,1.3147049527100179,1.5820934674208256,0.8504072797986306,0.8436791020084805
1,1.7104004936107766,1.7991925320355033,0.9908954100384477,0.8999346213295344
1,1.5464181291674959,1.5736624151176382,0.7298819753827182,0.747179880330626
1,1.8373500632541708,1.8613380216466378,0.710513371692844,0.754773585245959
1,2.1051220613479127,2.1222963297338495,0.9977705188540336,0.8543583180728807
1,2.4911332899399214,2.498738163566272,1.2483922917242323,1.1290462462912043
1,1.8207734411340872,1.8656970136078757,0.9918467578932825,0.9078530410995888
1,1.831808713351887,1.653210100034514,0.9677592755479647,0.7137815352383245
1,2.570091930403393,2.5922785043744225,0.9579976687606958,0.8412644053645434
1,2.3374089764550323,2.248469975281234,1.0477091993763825,0.7948491396711017
1,1.2675610893683786,1.2829345440824822,0.6837419391481572,0.6806583581314527
1,1.8927252002990553,1.8224060591996034,0.9080654496913327,0.7426406366035267
1,1.9163203711351309,2.050227434324409,1.2679163725995504,1.0347421484647428
1,1.537882544759946,1.4493731371920975,0.9902992940664475,0.7897792322134908
1,2.3751462982692133,2.3521571307916425,1.2565749285388805,0.9003598225055083
1,1.4772216959366884,1.5661170542857357,0.9878134455075701,0.8395984654198414
1,1.2978047354575142,1.2662239130446018,0.9538335152429074,0.8164271844910058
1,2.1757501899275615,2.172489524208336,0.9482432591087993,0.8286414515305389
1,2.5987458338926683,2.522509192341034,1.1185014449043338,1.027768066723865
1,1.6017421704505665,1.6392220317806068,0.991740216118584,0.876352050202343
1,1.941383759119064,1.773806815672464,1.2450338769561857,0.8926909720277871
